odometer_value,year_produced,engine_has_gas,engine_capacity,has_warranty,price_usd,is_exchangeable,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,manufacturer_name_BMW,manufacturer_name_Other,manufacturer_name_Skoda,model_name_Kodiaq,model_name_Other,model_name_X5,transmission_automatic,transmission_mechanical,color_Other,color_black,color_blue,engine_fuel_Other,engine_fuel_diesel,engine_fuel_gasoline,engine_type_Other,engine_type_diesel,engine_type_gasoline,body_type_Other,body_type_hatchback,body_type_suv,state_Other,state_new,state_owned,drivetrain_Other,drivetrain_all,drivetrain_front,location_region_Other,location_region_Минская обл.,location_region_Могилевская обл.,total_features,mileage_per_year,body_type
0.06666666666666667,0.45454545454545453,0,2.8338762214983713,0,8350.0,1,1.4285714285714286,4.3076923076923075,0,1,1,1,1,1,0,0,1,1,0.3181818181818182,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7,0.7124224384586118,2
0.46060606060606063,-0.09090909090909091,0,0.16612377850162866,0,4300.0,0,0.7142857142857143,-0.23076923076923078,0,1,0,0,0,0,0,0,0,0,-0.8636363636363636,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.5441000455362716,2
-1.1818242424242424,-0.18181818181818182,0,-1.001628664495114,0,1666.0,0,0.0,6.846153846153846,1,0,0,0,0,0,0,0,0,0,2.590909090909091,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-1.7158418302360454,1
-0.5473636363636364,0.7272727272727273,0,1.0,0,8600.0,1,2.2857142857142856,2.230769230769231,0,1,0,1,0,0,0,0,1,1,0.06060606060606061,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,4,-0.0643768796808309,0
-0.4956424242424242,0.09090909090909091,0,0.16612377850162866,0,7300.0,1,1.2857142857142858,1.3076923076923077,0,1,1,0,1,1,0,0,0,1,-0.36363636363636365,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,5,-0.6392022673842526,0
-0.32727272727272727,0.18181818181818182,0,0.16612377850162866,0,10950.0,0,0.5714285714285714,0.15384615384615385,0,1,0,0,0,0,0,0,0,1,-0.5757575757575758,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,2,-0.3061837946362657,0
-0.4,1.0,0,0.16612377850162866,0,12700.0,0,0.8571428571428571,0.6923076923076923,0,0,1,1,0,1,1,1,1,1,-0.6515151515151515,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7,0.8503915207465542,2
-0.5212121212121212,0.9090909090909091,0,0.16612377850162866,0,16500.0,0,-0.2857142857142857,2.230769230769231,0,1,1,0,1,1,0,1,1,1,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7,0.3167694741288205,2
0.07572727272727273,0.45454545454545453,0,1.0,0,8700.0,0,0.2857142857142857,0.46153846153846156,0,1,1,0,1,1,1,0,1,1,-0.696969696969697,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,7,0.7289233708171675,0
-0.021806060606060607,0.18181818181818182,0,1.8338762214983713,0,7500.0,0,1.4285714285714286,1.0,0,1,0,1,1,1,1,0,1,1,1.9545454545454546,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7,0.17065624810225113,2
-0.34545454545454546,0.2727272727272727,0,1.8338762214983713,0,8650.0,0,3.142857142857143,1.5384615384615385,0,1,0,0,1,1,0,0,1,1,-0.3333333333333333,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,5,-0.2456351048760286,2
-0.030303030303030304,-0.18181818181818182,0,1.0,0,3500.0,1,-0.42857142857142855,2.8461538461538463,0,1,0,0,1,0,0,0,1,1,0.4090909090909091,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,4,-0.2059000029684915,0
0.026957575757575757,-0.09090909090909091,0,1.0,0,3800.0,1,0.5714285714285714,3.0,0,1,0,0,0,0,0,0,1,0,0.12121212121212122,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,-0.048217808892397615,0
0.030303030303030304,0.36363636363636365,0,1.8338762214983713,0,7200.0,1,-0.14285714285714285,4.384615384615385,0,1,0,0,1,1,0,0,1,1,2.196969696969697,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,5,0.5009665059089472,2
1.0424242424242425,-0.5454545454545454,0,0.16612377850162866,0,1850.0,1,1.4285714285714286,1.3846153846153846,0,1,0,0,0,1,0,0,0,1,0.18181818181818182,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0.7436319551707339,0
0.8,-0.36363636363636365,0,1.0,0,3800.0,0,0.5714285714285714,0.38461538461538464,0,1,0,0,1,1,0,0,0,1,-0.5757575757575758,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,4,0.660913872420444,0
0.15151515151515152,0.09090909090909091,0,0.16612377850162866,0,6200.0,0,0.2857142857142857,1.2307692307692308,0,1,1,0,0,0,0,0,0,1,-0.16666666666666666,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,3,0.32510550271015515,0
1.2087515151515151,-0.36363636363636365,0,0.16612377850162866,0,3700.0,0,-0.2857142857142857,1.1538461538461537,0,1,0,0,1,1,0,0,0,1,0.015151515151515152,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,4,1.157190549797609,0
0.32727272727272727,-0.8181818181818182,1,0.498371335504886,0,650.0,0,0.14285714285714285,3.230769230769231,0,0,0,0,0,1,0,0,1,0,0.3939393939393939,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,-0.25681060228752345,0
0.5757575757575758,-0.9090909090909091,0,-0.501628664495114,0,2000.0,1,-0.5714285714285714,0.0,0,0,0,0,0,0,0,0,0,1,0.48484848484848486,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,-0.06622510517287776,0
-0.7366303030303031,-1.0909090909090908,0,0.498371335504886,0,800.0,0,-0.2857142857142857,0.8461538461538461,0,0,0,0,0,0,0,0,1,1,-0.5909090909090909,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,-1.412393946760784,0
-0.7696969696969697,0.7272727272727273,0,1.0,0,14950.0,1,2.5714285714285716,9.76923076923077,1,0,0,0,0,0,0,0,0,0,1.7424242424242424,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,-0.5502709185036552,0
0.006745454545454546,0.45454545454545453,0,-0.6677524429967426,0,5350.0,0,0.7142857142857143,0.46153846153846156,0,1,1,1,0,1,1,1,0,1,0.045454545454545456,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,7,0.6032942882925217,1
-0.7045575757575757,1.1818181818181819,0,2.8338762214983713,0,17060.0,0,2.2857142857142856,0.46153846153846156,0,1,0,1,1,1,1,1,1,1,-0.6666666666666666,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,8,0.44472251686171077,0
-0.8787878787878788,-0.8181818181818182,0,0.16612377850162866,0,1700.0,1,-0.2857142857142857,2.8461538461538463,0,0,0,1,0,0,0,0,0,1,0.48484848484848486,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,2,-1.4923239272250057,0
0.5926666666666667,-0.36363636363636365,0,1.0,0,3500.0,1,0.8571428571428571,2.6923076923076925,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0.40918462911220954,0
0.8787878787878788,-0.5454545454545454,0,0.16612377850162866,0,3000.0,1,0.0,1.7692307692307692,0,1,0,0,0,0,0,0,0,1,-0.19696969696969696,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,0.5586580711052664,2
-0.18181818181818182,0.45454545454545453,0,1.0,0,8100.0,0,0.2857142857142857,-0.3076923076923077,0,0,0,0,0,0,0,0,1,1,-0.8787878787878788,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,2,0.2598836700566322,0
0.2636363636363636,0.2727272727272727,1,1.0,0,8500.0,0,2.4285714285714284,-0.23076923076923078,0,0,1,1,0,1,0,0,0,1,-0.8636363636363636,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,4,0.7527093305508414,0
0.3939393939393939,-0.18181818181818182,0,1.0,0,3300.0,1,-0.5714285714285714,-0.3076923076923077,0,1,0,0,0,1,0,0,0,1,-0.8787878787878788,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,0.35039142373702814,0
-0.7515151515151515,1.0,0,0.16612377850162866,0,14950.0,1,1.1428571428571428,5.538461538461538,0,1,1,1,1,1,1,1,1,1,0.7575757575757576,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,9,-0.1098735713649609,2
-0.01818181818181818,0.0,0,1.0,0,4490.0,1,1.1428571428571428,-0.15384615384615385,1,0,0,0,0,0,0,0,0,0,-0.7424242424242424,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,-0.022772986261704927,2
-1.4831151515151515,-0.45454545454545453,0,1.0,0,2650.0,1,0.42857142857142855,-0.23076923076923078,0,1,0,0,1,1,0,0,0,0,-0.8636363636363636,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,-2.1111555660843564,0
-0.21818181818181817,0.36363636363636365,0,0.16612377850162866,0,6950.0,0,0.2857142857142857,0.0,0,1,1,1,0,1,0,0,1,1,-0.803030303030303,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,6,0.07224571038426832,0
-0.30303030303030304,0.2727272727272727,0,1.8338762214983713,0,8200.0,0,0.5714285714285714,0.5384615384615384,0,0,0,0,1,1,1,1,1,1,-0.6666666666666666,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,6,-0.17609867653783867,0
-0.716939393939394,1.0,0,1.0,0,16500.0,1,2.0,-0.3076923076923077,0,0,1,0,1,1,1,1,1,1,-0.8787878787878788,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,7,-0.01541985819923545,0
-0.4899818181818182,0.45454545454545453,0,1.0,0,8500.0,0,0.0,-0.3076923076923077,0,1,0,0,0,0,0,0,1,0,-0.8787878787878788,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,2,-0.3013414671293892,0
-0.6181818181818182,0.5454545454545454,0,-0.6677524429967426,0,6450.0,0,0.5714285714285714,0.23076923076923078,0,0,0,0,0,0,0,0,1,0,-0.7272727272727273,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.44197326689086214,1
1.3241878787878787,-0.09090909090909091,0,1.0,0,3150.0,0,0.7142857142857143,0.7692307692307693,0,1,0,0,0,1,0,0,0,1,-0.045454545454545456,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,3,1.723661380100203,0
0.46587272727272727,-0.45454545454545453,0,0.498371335504886,0,1900.0,0,0.42857142857142855,1.6923076923076923,0,1,0,0,0,0,0,0,0,0,-0.07575757575757576,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0.17065391987362374,0
0.030303030303030304,0.18181818181818182,0,0.16612377850162866,0,4900.0,0,0.14285714285714285,1.3076923076923077,0,1,0,0,0,1,0,0,1,1,0.045454545454545456,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,4,0.25199970586711673,0
0.09090909090909091,-0.36363636363636365,0,1.0,0,2500.0,0,-0.5714285714285714,-0.15384615384615385,0,1,0,0,0,0,0,0,0,0,-0.8333333333333334,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,-0.20001327090317614,0
0.3333333333333333,-0.36363636363636365,0,0.16612377850162866,0,1700.0,0,-0.2857142857142857,0.46153846153846156,1,0,0,0,0,0,0,0,0,0,-0.5757575757575758,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.09432081011491167,2
0.6851333333333334,-0.36363636363636365,0,1.0,0,1800.0,1,0.8571428571428571,5.769230769230769,0,1,0,0,1,1,0,0,1,0,3.0606060606060606,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,4,0.5214510374489754,0
0.3090909090909091,0.0,1,0.16612377850162866,0,6150.0,0,-0.14285714285714285,0.07692307692307693,0,0,0,0,0,1,0,0,0,0,-0.7424242424242424,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0.4436825747414745,0
-0.37575757575757573,0.8181818181818182,0,0.16612377850162866,0,12900.0,0,-0.42857142857142855,1.2307692307692308,0,0,1,0,1,1,1,1,1,1,0.48484848484848486,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7,0.48378786500076737,2
-0.7818181818181819,0.6363636363636364,0,1.0,0,7250.0,0,0.2857142857142857,2.3076923076923075,1,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,-0.6727874503820526,0
1.2424242424242424,-0.7272727272727273,0,0.16612377850162866,0,900.0,1,2.857142857142857,0.23076923076923078,1,0,0,0,0,0,0,0,0,0,-0.7575757575757576,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0.7708144124336722,0
-0.3939393939393939,0.45454545454545453,0,1.0,0,9400.0,1,0.0,3.076923076923077,0,1,0,0,0,0,0,0,1,1,0.4696969696969697,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,-0.12642979915341726,0
0.5966969696969697,-0.18181818181818182,0,0.16612377850162866,0,3300.0,1,-1.0,-0.3076923076923077,1,0,0,0,0,0,0,0,0,0,-0.8787878787878788,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0.6162590294041694,0
-0.2558969696969697,0.5454545454545454,0,1.0,0,8200.0,1,-0.7142857142857143,0.46153846153846156,0,1,1,0,1,1,0,1,1,1,-0.5909090909090909,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,7,0.2566282243783775,0
-0.09090909090909091,-0.18181818181818182,1,1.0,0,4200.0,1,-0.2857142857142857,1.6923076923076923,0,1,0,0,0,1,0,0,0,1,1.893939393939394,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,3,-0.2853702067835657,2
-1.0,-1.0,0,-1.1677524429967427,0,2100.0,1,-0.14285714285714285,0.6153846153846154,1,0,0,0,0,0,0,0,0,0,-0.5606060606060606,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-1.645713110235999,1
0.9894727272727273,-0.36363636363636365,0,1.0,0,1499.0,0,0.42857142857142855,1.3846153846153846,0,1,0,0,0,0,0,0,0,1,0.3484848484848485,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0.8909579942931236,0
-1.4836787878787878,0.6363636363636364,0,1.0,0,9800.0,0,1.1428571428571428,-0.07692307692307693,0,0,1,0,0,1,0,0,1,1,-0.7424242424242424,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,4,-2.1107883711964748,0
0.3333333333333333,-0.45454545454545453,0,1.0,0,2500.0,0,0.8571428571428571,3.4615384615384617,0,1,0,0,1,1,0,0,1,1,0.4393939393939394,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,5,0.015481362238809127,0
0.24242424242424243,-0.18181818181818182,0,1.0,0,3650.0,1,0.5714285714285714,-0.15384615384615385,1,0,0,0,0,0,0,0,0,0,-0.7272727272727273,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0.15171591419934255,0
-0.7143151515151516,0.18181818181818182,0,1.0,0,5400.0,0,0.42857142857142855,2.076923076923077,0,1,0,0,0,1,0,0,0,1,0.09090909090909091,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,-0.9103655260739294,0
-0.9515151515151515,1.0,0,0.16612377850162866,1,12950.0,1,1.0,-0.3076923076923077,0,1,1,1,1,1,1,1,1,1,-0.8636363636363636,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,9,-0.6562311255840702,2
-0.7090909090909091,0.8181818181818182,0,0.16612377850162866,0,15490.0,0,0.7142857142857143,0.9230769230769231,0,1,1,0,1,1,0,1,1,1,-0.19696969696969696,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7,-0.2967230376088471,2
-0.4121212121212121,0.6363636363636364,0,1.0,0,13500.0,1,0.42857142857142855,2.3076923076923075,0,1,0,0,1,1,0,1,1,1,0.6666666666666666,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,6,0.08466292973037366,0
0.6363636363636364,-0.2727272727272727,0,0.16612377850162866,0,2000.0,1,-0.42857142857142855,6.6923076923076925,0,1,0,0,0,1,0,0,0,1,1.5,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,0.5612930438543204,0
-0.43636363636363634,0.18181818181818182,0,1.0,0,7500.0,0,0.2857142857142857,1.3846153846153846,0,1,0,0,1,1,0,0,0,1,0.030303030303030304,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,4,-0.47647703309169553,2
0.21212121212121213,0.09090909090909091,0,1.0,0,5800.0,0,0.5714285714285714,0.0,0,1,0,0,1,1,1,1,0,1,-0.015151515151515152,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,6,0.41541244667143823,2
0.15151515151515152,-0.45454545454545453,0,1.0,0,2750.0,0,0.42857142857142855,-0.15384615384615385,0,1,0,0,0,1,0,0,1,1,-0.42424242424242425,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,4,-0.1973852828400043,2
0.3939393939393939,-0.6363636363636364,0,0.16612377850162866,0,3300.0,1,1.7142857142857142,0.46153846153846156,0,1,0,0,0,0,0,0,0,1,0.9242424242424242,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,2,-0.0602046939805395,0
1.2424242424242424,-0.6363636363636364,0,0.16612377850162866,0,1400.0,1,1.0,-0.3076923076923077,0,1,0,0,0,0,0,0,1,0,-0.8484848484848485,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0.8669477485350107,0
-0.4,0.45454545454545453,0,2.8338762214983713,0,9900.0,0,0.5714285714285714,0.23076923076923078,0,1,1,0,1,1,1,0,1,1,-0.015151515151515152,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7,-0.13746734901873894,2
-0.42424242424242425,0.9090909090909091,0,1.0,0,15900.0,0,1.1428571428571428,0.23076923076923078,0,1,1,0,1,1,0,1,1,1,0.5757575757575758,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,7,0.5612930438543204,0
-0.696969696969697,0.45454545454545453,0,1.0,0,13500.0,0,0.14285714285714285,0.6923076923076923,0,1,1,0,1,0,0,0,0,1,1.8181818181818181,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,4,-0.6783062253147134,1
0.36363636363636365,-0.36363636363636365,0,1.0,0,3750.0,1,0.5714285714285714,-0.23076923076923078,1,0,0,0,0,0,0,0,0,0,-0.7272727272727273,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.13111244898026497,2
0.296969696969697,-0.36363636363636365,0,0.16612377850162866,0,3400.0,1,1.5714285714285714,-0.23076923076923078,0,1,0,0,0,0,0,0,1,1,-0.7272727272727273,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,0.050170610653624964,0
0.6545454545454545,-0.2727272727272727,0,1.0,0,4250.0,1,1.5714285714285714,-0.15384615384615385,0,1,0,0,0,0,0,0,1,1,-0.7272727272727273,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,0.5842171709577537,0
0.9393939393939394,0.0,0,0.16612377850162866,0,5500.0,0,-0.14285714285714285,-0.15384615384615385,0,1,0,0,0,0,0,0,0,0,-0.803030303030303,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1.342041425783929,0
0.5138545454545455,-0.18181818181818182,0,-0.501628664495114,0,4100.0,0,-0.5714285714285714,1.6923076923076923,0,1,0,0,0,0,0,0,0,1,0.015151515151515152,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0.507631254373917,0
-0.09090909090909091,0.0,0,0.16612377850162866,0,7000.0,1,-0.2857142857142857,0.0,0,1,1,0,0,0,0,0,0,1,-0.36363636363636365,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,-0.12642979915341726,0
